Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,propulsion/tank[0]/contents-volume-gal,propulsion/tank[1]/contents-volume-gal,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/delta-aileron-pos,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
22.8,-0.1275571906607851,0.07635708751422501,-0.1070315664856506,-0.01329136418393832,0.004001059895158859,-0.04119622565570848,-0.1234683115189292,0.07652560833105178,-0.1061895620010493,7.390608547,2019849.65,107.781919887,1527.03137553,107.1153218364434,0.2325685831195967,11.96645286444196,-1.130588595267529,-0.01301958089454017,0.2428295499324733,-0.4334582867857826,-0.1408679503149149,-1.077877137346601,5.34345616516226,-0.03321489882798021,-31.26911357903561,107.1153218364439,0.2325685831196173,11.96645286444206,7.339543295597648,1523.242753214108,107.2495582107235,9.864390882546191,-4.143466006688093,107.2495582107235,107.2482401684054,-4.143423528864289,-9.87872849450339, 1337.930962, 2.857725524,-7.063917207, 2.857725524, 1379.179417, 7.371507843,-7.063917207, 7.371507843, 2338.252732,55.13760484,1774,40.97745208568207,-1.499436302142052,36.83934611048478,19880.890073393,23161.729968401,-0.2773078708709875,11.63256513090406,357.6324673766247,0.9946417796971804,-0.0003134214853833216,0.1013668349574438,-0.02030755077571955,0.774952922506611,0.0141375977204281,-0.6316925382234322,-0.01458195398414404,-0.7749647716478569,-0.01466248916880675,0.6316805727009828,0.01393801235176502,6.3744019802312,0.12363120469955,0.0075989132851154,0.0076500771989278,-0.00024672560675337,20945498.2558782,34718.59503388061,2777.922665481689,20945527.02988641,-90.19508782614139,2777.922665481689,0.095218309473754,23161.729968401,-3280.8398950114,6.24486407,9.84848485,9.84848485,0.46203808,3.10913531,2776.73068,178.153453,3.10913531,-3.13572876,0,1,-0.523,0,0.00483993539,0.145458899,0.348,0,0.147682868,0.369207169,0.367245541,0,0,0.00306796875,-1,-0.286339135,0,357.658811,-357.658811,360,2.34118892,0.0408537466,0.0394505077,0.044290443,0,0,0,-100,-100,-2.8,-12.6787285,0,0,0,-0,-0.277197376,-0.135438638,-0.108329965,0.013336056,0.00349071266,0.00244619803,-0.00465428355,-0.00245964852,0.00490584655,0.00245292327,-0.0133272843,-0.00372097777,0,0,52071.6,94.6756,1.29953,13.3255,198.538,0.330029,17.7585,232.349,2504.5,65,65,0.00759848876954026531,-0.000246367796210530824,20945527.3231659271,-0.123468311518929202
22.9,-0.1288733519765318,0.07678892356745161,-0.1111709744047526,-0.0129922523428748,0.004690789718563052,-0.04165452977613174,-0.1247846174465067,0.07695803306749417,-0.1103283859082302,7.375350505,2017742.677,107.672399563,1527.00915965,107.0024000311022,0.2311828893468535,11.99077018752357,-1.127856211797314,-0.01395537392832857,0.2435891083849597,-0.433193076291186,-0.1488773095686341,-1.075351461595452,5.350502422389023,-0.03310164727003746,-31.268109782726,107.0024000311027,0.2311828893468742,11.99077018752367,7.296209243259989,1523.228266842744,107.1418969318229,9.832110000000977,-4.158023861507776,107.1418969318229,107.1405781274361,-4.157981327854207,-9.846488583770549, 1337.930962, 2.857725524,-7.063917207, 2.857725524, 1379.179417, 7.371507843,-7.063917207, 7.371507843, 2338.252732,55.13760484,1774,40.97745208568207,-1.499436302142052,36.83934611048478,19881.876334045,23162.716229049,-0.2923733725163121,11.64019500481418,357.6213110902145,0.9946330046987585,-0.0004329271770975927,0.1014357720744789,-0.02039074990364553,0.7749953040454762,0.01411193232441179,-0.6316377900319847,-0.01472529378455169,-0.7750073236144895,-0.01463908123344045,0.6316257924840143,0.01407849116515286,6.3939334115292,0.12301958613572,0.0076282359482481,0.0076795972907738,-0.00024786099907045,20945498.9876656,34870.91859155833,2788.642236134094,20945528.01471125,-90.61015565084381,2788.642236134094,0.095636116886978,23162.716229049,-3280.8398950134,6.24466935,9.84848485,9.84848485,0.462019045,3.1091113,2787.44769,178.152078,3.1091113,-3.13555805,0,1,-0.523,0,0.005102878,0.153351,0.348,0,0.155597991,0.388994978,0.387004799,0,0,0.00306796875,-1,-0.300136128,0,357.647654,-357.647654,360,2.35234603,0.0410484382,0.0395237015,0.0446265795,0,0,0,-100,-100,-2.8,-12.6464886,0,0,0,-0,-0.278535643,-0.136092515,-0.108983385,0.0136653349,0.00357690142,0.00244619803,-0.00476920189,-0.00245964852,0.00490584655,0.00245292327,-0.0133034385,-0.00371432004,0,0,52060.8,94.6559,1.29953,13.3249,198.536,0.327454,17.8031,232.284,2504,65,65,0.00762781144058374654,-0.00024750320339546008,20945528.3094276227,-0.124784617446506679
23,-0.1301571962999682,0.07728603141947994,-0.1153608220738242,-0.0126427736730751,0.005299443197694345,-0.04221561441449083,-0.1260686084844667,0.07745575722356594,-0.1145176457690948,7.360149575,2015641.478,107.563171826,1526.98616619,106.8897520312916,0.2297017399752157,12.01516046705266,-1.12511440186939,-0.01491593891838264,0.2442995625071767,-0.4327625973219575,-0.1569878931377904,-1.072844593502476,5.357594462926959,-0.03297816972206325,-31.2672672411901,106.8897520312921,0.2297017399752365,12.01516046705276,7.252910052990631,1523.212974462546,107.0344873065152,9.799862308408304,-4.173386995841698,107.0344873065152,107.0331677739139,-4.173344406793578,-9.814281735962886, 1337.930962, 2.857725524,-7.063917207, 2.857725524, 1379.179417, 7.371507843,-7.063917207, 7.371507843, 2338.252732,55.13760484,1774,40.97745208568207,-1.499436302142052,36.83934611048478,19882.85937221,23163.699267216,-0.3076568148209944,11.64786596328745,357.609727331259,0.9946240879069971,-0.000553923140501902,0.1015051287416819,-0.02047744523770436,0.7750378821952365,0.01408768562484774,-0.6315826447486016,-0.0148721595076173,-0.7750500761821664,-0.01461709126190581,0.6315706141651494,0.01422249542504466,6.4135269402908,0.12235554258171,0.0076575291938867,0.0077090877670452,-0.00024900048347995,20945499.7151212,35023.24066038282,2799.35105325698,20945528.99630952,-91.02671944041504,2799.35105325698,0.096053924300202,23163.699267216,-3280.8398950121,6.24446718,9.84848485,9.84848485,0.462000072,3.10908682,2798.15402,178.150675,3.10908682,-3.13538036,0,1,-0.523,0,0.00536962438,0.161357179,0.348,0,0.163626638,0.409066595,0.407048153,0,0,0.00306796875,-1,-0.314117317,0,357.636069,-357.636069,360,2.36393064,0.0412505896,0.0396030039,0.0449726283,0,0,0,-100,-100,-2.8,-12.6142817,0,0,0,-0,-0.279879373,-0.136749062,-0.109639493,0.0140004931,0.00366462906,0.00244619803,-0.00488617208,-0.00245964852,0.00490584655,0.00245292327,-0.0132752844,-0.00370645941,0,0,52050,94.6363,1.29953,13.3242,198.534,0.324725,17.8478,232.22,2503.5,65,65,0.00765710469623482205,-0.000248642700944051698,20945529.2924671397,-0.126068608484466743
23.1,-0.1312618184778738,0.07784034418866258,-0.1196090662920232,-0.002442579613847298,0.005813797229574004,-0.0427226612995719,-0.1271733796026457,0.07801071436742185,-0.1187652979469131,7.345005663,2013546.056,107.454236963,1526.96238452,106.777378629358,0.2281233089803276,12.03961851970252,-1.12236591503703,-0.01588072631597312,0.2449535170114352,-0.43217652694835,-0.1652245736828836,-1.070360351872294,5.364731137053378,-0.03287112437547297,-31.26657658996184,106.7773786293585,0.2281233089803485,12.03961851970261,7.209661783308044,1523.196865543632,106.9273272915119,9.767663824997376,-4.189565967624236,106.927327291512,106.9260070622742,-4.189523323513982,-9.782123968831147, 1337.930962, 2.857725524,-7.063917207, 2.857725524, 1379.179417, 7.371507843,-7.063917207, 7.371507843, 2338.252732,55.13760484,1774,40.97745208568207,-1.499436302142052,36.83934611048478,19883.839192025,23164.67908703,-0.3231551270728637,11.65558387979313,357.597710378673,0.9946150213903667,-0.0006763756110471852,0.1015749572526,-0.0205676882465124,0.775080688327157,0.01406491789303685,-0.6315270597906253,-0.01502256366839258,-0.7750930607712412,-0.01459657948527766,0.6315149950954924,0.01437003761788835,6.433179804245,0.12163794561107,0.0076867930906151,0.007738548696788,-0.0002501442816597,20945500.4382493,35175.56115924411,2810.0491419166,20945529.97468535,-91.4448602333141,2810.0491419166,0.096471731713426,23164.67908703,-3280.8398950173,6.24425744,9.84848485,9.84848485,0.461981163,3.10906184,2808.84968,178.149243,3.10906184,-3.1351956,0,1,-0.523,0,0.00564012096,0.169475703,0.348,0,0.171765787,0.429414467,0.427370502,0,0,0.00306796875,-1,-0.328258707,0,357.624052,-357.624052,360,2.37594848,0.0414603009,0.0396884832,0.0453286042,0,0,0,-100,-100,-2.8,-12.582124,0,0,0,-0,-0.281228337,-0.137408166,-0.110298176,0.0143415051,0.00375388895,0.00244619803,-0.00500518527,-0.00250518527,0.0049513833,0.00247569165,-0.0132427166,-0.00369736647,0,0,52039.2,94.6168,1.29953,13.3236,198.533,0.321835,17.8927,232.155,2503,65,65,0.00768636860508571836,-0.0002497865104711475,20945530.2722885832,-0.127173379602645742
23.2,-0.1304715144834611,0.07844137944996776,-0.1239021195125646,0.01947177167511127,0.00624546507035412,-0.04323949756696333,-0.1263832268843308,0.07861242374232205,-0.1230577547742276,7.329918627,2011456.408,107.345594911,1526.93780066,106.6652803668154,0.2264596366823834,12.06413806224969,-1.119613345716522,-0.01648850408251867,0.2455356770502419,-0.4314467457956148,-0.1735621275447503,-1.067900466490971,5.371910366404748,-0.03280281591442221,-31.26602615717669,106.6652803668158,0.2264596366824044,12.06413806224979,7.166479419132403,1523.179926240464,106.8204144450118,9.735529487394464,-4.206574649210766,106.8204144450118,106.8190935485528,-4.206531950271361,-9.750030220478688, 1337.930962, 2.857725524,-7.063917207, 2.857725524, 1379.179417, 7.371507843,-7.063917207, 7.371507843, 2338.252732,55.13760484,1774,40.97745208568207,-1.499436302142052,36.83934611048478,19884.815799139,23165.655694141,-0.3387813568026421,11.66335370949068,357.5852547527875,0.9946057985938579,-0.000799523102624692,0.1016452868530374,-0.02066160271726526,0.7751237384885238,0.0140442550826235,-0.6314710098461923,-0.01517605530362112,-0.7751362930863956,-0.01457817183075297,0.6314589094177616,0.01452066676448826,6.4528886604396,0.12087306467613,0.0077160277063997,0.0077679801484261,-0.00025129261871112,20945501.15705575,35327.88000578339,2820.736526953624,20945530.94984442,-91.86466031958116,2820.736526953624,0.09688953912665,23165.655694141,-3280.8398950128,6.24404005,9.84848485,9.84848485,0.461962316,3.10903634,2819.53472,178.147782,3.10903634,-3.13500371,0,1,-0.523,0,0.00591285012,0.174,0.348,0,0.176280218,0.440700546,0.440689528,0,0,0.00306796875,-1,-0.341996603,0,357.611595,-357.611595,360,2.38840502,0.0416776676,0.0397802093,0.0456930594,0,0,0,-100,-100,-2.8,-12.5500302,0,0,0,-0,-0.282582319,-0.138069721,-0.110959329,0.0146869798,0.00384431697,0.00244619803,-0.00512575595,-0.00262575595,0.00507195398,0.00253597699,-0.0132060833,-0.00368713845,0,0,52028.5,94.5973,1.29953,13.3229,198.531,0.318765,17.9376,232.091,2502.51,65,65,0.00771560323523812555,-0.000250934856464759539,20945531.2488974184,-0.12638322688433079
23.3,-0.1277389537201577,0.07908472621130085,-0.1282584262401813,0.03603343493738669,0.006662817216195157,-0.0439892627115043,-0.1236508198316538,0.07925647778851988,-0.1274134610575349,7.314888269,2009372.525,107.2372452,1526.91241266,106.5534573959737,0.2247599758580394,12.08871201143825,-1.116862053624284,-0.01654171777933189,0.2460506761204293,-0.4305859728975214,-0.1818498834131591,-1.06546251987632,5.379128336927146,-0.03273575420017993,-31.26560310429466,106.5534573959742,0.2247599758580605,12.08871201143834,7.12337668835734,1523.162154777918,106.713746486761,9.703472996230284,-4.224414840962779,106.713746486761,106.7124249504721,-4.224372087332081,-9.718014191976573, 1337.930962, 2.857725524,-7.063917207, 2.857725524, 1379.179417, 7.371507843,-7.063917207, 7.371507843, 2338.252732,55.13760484,1774,40.97745208568207,-1.499436302142052,36.83934611048478,19885.789200656,23166.629095664,-0.3543281381218726,11.67117959388945,357.5723551825573,0.9945964149893097,-0.0009215593205340177,0.1017161176730113,-0.02075941772694129,0.7751670295718607,0.01402713634387618,-0.631414491625135,-0.0153315190539257,-0.7751797691067963,-0.01456330744018271,0.631402352596694,0.01467326750580425,6.4726497502568,0.12008707818312,0.0077452331085496,0.007797382189722,-0.00025244572220423,20945501.87154784,35480.19711674196,2831.413232968668,20945531.92179384,-92.28620289171522,2831.413232968668,0.097307346539874,23166.629095664,-3280.8398950114,6.24381491,9.84848485,9.84848485,0.461943531,3.10901029,2830.20914,178.14629,3.10901029,-3.13480462,0,1,-0.523,0,0.00618419264,0.174,0.348,0,0.176235503,0.440588756,0.44060286,0,0,0.00306796875,-1,-0.35507686,0,357.598694,-357.598694,360,2.40130554,0.0419027817,0.039878253,0.0460624456,0,0,0,-100,-100,-2.8,-12.5180142,0,0,0,-0,-0.283941116,-0.138733629,-0.11162285,0.0150328228,0.00393484137,0.00244619803,-0.00524645515,-0.00274645515,0.00519265318,0.00259632659,-0.0131673691,-0.00367632946,0,0,52017.8,94.5779,1.29953,13.3223,198.53,0.315584,17.9826,232.027,2502.01,65,65,0.007744808654318148,-0.000252087965089625471,20945532.2223002911,-0.123650819831653783
23.4,-0.1235565933255716,0.07976992834001183,-0.1326954810772532,0.04816308173040537,0.007085294369095144,-0.04484496351034897,-0.1194686156859276,0.07994242341526907,-0.13184991161158,7.299914329,2007294.387,107.129186898,1526.88622996,106.4419092901565,0.2230813491295871,12.11333425190815,-1.114118023682463,-0.01602177977380567,0.24651078350578,-0.429605215406589,-0.190000022247217,-1.06304674172926,5.386381361013033,-0.03267482516509115,-31.26529647150717,106.441909290157,0.2230813491296082,12.11333425190825,7.080366120952036,1523.143560769592,106.6073212217867,9.67150687361789,-4.243076952992645,106.6073212217868,106.6059990711678,-4.243034144718179,-9.686088405833056, 1337.930962, 2.857725524,-7.063917207, 2.857725524, 1379.179417, 7.371507843,-7.063917207, 7.371507843, 2338.252732,55.13760484,1774,40.97745208568207,-1.499436302142052,36.83934611048478,19886.759404991,23167.599299998,-0.3696258077200348,11.67906548390029,357.559004234273,0.9945868662905881,-0.001041003346032184,0.1017874543768798,-0.02086134812939627,0.7752105618468638,0.01401476070814522,-0.6313574988019092,-0.01548805959313675,-0.7752234883601606,-0.01455318533393242,0.6313453172454402,0.01482694451310263,6.4924598488083,0.11931042697793,0.0077744093637677,0.0078267548878279,-0.00025360381848365,20945502.58173417,35632.51240931159,2842.079284341008,20945532.89054204,-92.70957069426368,2842.079284341008,0.097725153953098,23167.599299998,-3280.8398950134,6.24358189,9.84848485,9.84848485,0.461924809,3.10898368,2840.87299,178.144765,3.10898368,-3.13459822,0,1,-0.523,0,0.00645118735,0.174,0.348,0,0.176164695,0.440411736,0.440431584,0,0,0.00153398437,-1,-0.367501468,0,357.585343,-357.585343,360,2.41465747,0.0421357729,0.0399826871,0.0464338744,0,0,0,-100,-100,-2.8,-12.4860884,0,0,0,-0,-0.28530454,-0.139399798,-0.112288647,0.0153755236,0.00402454331,0.00244619803,-0.00536605774,-0.00286605774,0.00531225577,0.00265612789,-0.0131289982,-0.00366561629,0,0,52007.2,94.5585,1.29953,13.3216,198.528,0.312385,18.0278,231.963,2501.52,65,65,0.00777398492930622687,-0.000253246061516486343,20945533.1925052367,-0.119468615685927634
23.5,-0.118331845614582,0.08049794053739631,-0.1372185705034583,0.05663160724906954,0.007520733227230104,-0.04569096240099213,-0.1142440268715798,0.08067121778741568,-0.136372392996382,7.284996483,2005221.967,107.021418608,1526.85926943,106.3306350275396,0.2214810843309047,12.13799989907042,-1.1113871533533,-0.01494092728783689,0.2469282239357149,-0.4285133234931884,-0.1979497974759108,-1.060654428579639,5.393666135529892,-0.0326251830450769,-31.26509748467727,106.3306350275401,0.221481084330926,12.13799989907051,7.037459254422968,1523.124161311785,106.5011363766806,9.639642662404871,-4.262543911470718,106.5011363766806,106.4998136354498,-4.262501048514102,-9.654264405239736, 1337.930962, 2.857725524,-7.063917207, 2.857725524, 1379.179417, 7.371507843,-7.063917207, 7.371507843, 2338.252732,55.13760484,1774,40.97745208568207,-1.499436302142052,36.83934611048478,19887.726421736,23168.566316737,-0.3845502442671463,11.68701538264766,357.5451932747537,0.9945771480979415,-0.001156768467028907,0.1018593098075653,-0.02096757910694024,0.7752543412858802,0.01400802749641932,-0.6313000191872838,-0.01564503937964415,-0.7752674562845798,-0.01454870481698641,0.6312877903526677,0.01498106023723763,6.5123164089724,0.11857383874576,0.0078035565381479,0.0078560983092826,-0.00025476713018989,20945503.28762453,35784.82580204037,2852.734705227391,20945533.85609862,-93.13484511769639,2852.734705227391,0.098142961366322,23168.566316737,-3280.8398950088,6.24334085,9.84848485,9.84848485,0.461906148,3.10895647,2851.52629,178.143206,3.10895647,-3.13438438,0,1,-0.523,0,0.0067116679,0.174,0.348,0,0.176075042,0.440187605,0.44021152,0,0,0.00153398437,-1,-0.379285725,0,357.571531,-357.571531,360,2.42846945,0.0423767919,0.0400935877,0.0468052556,0,0,0,-100,-100,-2.8,-12.4542644,0,0,0,-0,-0.286672413,-0.140068141,-0.112956632,0.0157124857,0.00411274313,0.00244619803,-0.00548365751,-0.00298365751,0.00542985554,0.00271492777,-0.0130934368,-0.00365568757,0,0,51996.5,94.5392,1.29953,13.321,198.527,0.309262,18.073,231.899,2501.03,65,65,0.00780313212651475782,-0.00025440936750244133,20945534.1595215909,-0.114244026871579765
23.6,-0.1124006277851144,0.08127004315277843,-0.1418220110478189,0.06209047706903283,0.007967210083811375,-0.04642518396935625,-0.1083129706997939,0.08144414317057851,-0.1409752217049906,7.270134349,2003155.228,106.91393848,1526.83155316,106.219633011779,0.220013959663679,12.1627052105956,-1.10867500157357,-0.0133376816989707,0.2473134147141565,-0.4273172066589268,-0.2056567548470457,-1.058287690723163,5.400979816440751,-0.03259186865634561,-31.26499932639634,106.2196330117795,0.2200139596637003,12.16270521059569,6.994666841501384,1523.10397872252,106.3951895054003,9.607891130290087,-4.282793419923796,106.3951895054004,106.3938661955776,-4.282750502164619,-9.622552958184214, 1337.930962, 2.857725524,-7.063917207, 2.857725524, 1379.179417, 7.371507843,-7.063917207, 7.371507843, 2338.252732,55.13760484,1774,40.97745208568207,-1.499436302142052,36.83934611048478,19888.690261632,23169.530156639,-0.3990147595894266,11.6950334376716,357.5309136570294,0.9945672558459139,-0.001268092813959257,0.1019317044431711,-0.02107826295153537,0.7752983791429345,0.01400758308794272,-0.6312420350758062,-0.01580202732967127,-0.7753116837680974,-0.01455051224774418,0.6312297535952652,0.01513518358219857,6.5322175169337,0.1179067986748,0.0078326746971397,0.0078854125199766,-0.00025593587453236,20945503.98922984,35937.13721546403,2863.379519549266,20945534.81847433,-93.56210556705628,2863.379519549266,0.098560768779546,23169.530156639,-3280.8398950107,6.24309162,9.84848485,9.84848485,0.46188755,3.10892865,2862.16906,178.141612,3.10892865,-3.13416297,0,1,-0.523,0,0.00696412132,0.174,0.348,0,0.175972523,0.439931308,0.43995791,0,0,0.00153398437,-1,-0.390455343,0,357.55725,-357.55725,360,2.44275012,0.0426259896,0.0402110348,0.0471751562,0,0,0,-100,-100,-2.8,-12.422553,0,0,0,-0,-0.288044567,-0.140738576,-0.113626723,0.0160418655,0.00419895829,0.00244619803,-0.00559861105,-0.00309861105,0.00554480908,0.00277240454,-0.0130630695,-0.00364720901,0,0,51985.9,94.5199,1.29953,13.3203,198.525,0.306304,18.1183,231.835,2500.53,65,65,0.00783225031155697186,-0.000255578099619570038,20945535.1233598851,-0.108312970699793884
23.7,-0.1060381954178995,0.08208697650981742,-0.1464905887425987,0.06509526301304823,0.008415576187440542,-0.04696087583409096,-0.101950702864987,0.08226194128033253,-0.1456431836367254,7.255327483,2001094.127,106.806744223,1526.80310657,106.1089011152565,0.2187298062504821,12.18744735366412,-1.105986592776405,-0.01127216098260986,0.2476738830778373,-0.426022303897156,-0.2130947031317685,-1.055949185515534,5.408320028354079,-0.03257949624544835,-31.26499665596076,106.108901115257,0.2187298062505035,12.18744735366421,6.951999022352457,1523.083038719708,106.2894779211629,9.576262439106795,-4.303799781324837,106.2894779211629,106.2881540631319,-4.303756808564025,-9.590964226730899, 1337.930962, 2.857725524,-7.063917207, 2.857725524, 1379.179417, 7.371507843,-7.063917207, 7.371507843, 2338.252732,55.13760484,1774,40.97745208568207,-1.499436302142052,36.83934611048478,19889.650936421,23170.490831425,-0.4129632433791373,11.70312393489597,357.5161577716327,0.9945571848627982,-0.001374480781477284,0.1020046652016483,-0.02119351592980573,0.7753426911505733,0.01401386012181611,-0.6311835241330953,-0.0159587551769928,-0.775356186311624,-0.01455904024027636,0.6311711841963871,0.01528904626543832,6.552161769162,0.11733625627181,0.0078617639054916,0.0079146975850942,-0.00025711026211921,20945504.68656205,36089.44657253363,2874.013750971899,20945535.77768094,-93.99142903419852,2874.013750971899,0.09897857619277,23170.490831425,-3280.8398950126,6.24283408,9.84848485,9.84848485,0.461869014,3.10890021,2872.80134,178.139982,3.10890021,-3.13393388,0,1,-0.523,0,0.00720756829,0.174,0.348,0,0.175862041,0.439655103,0.439683264,0,0,0.00153398437,-1,-0.401043834,0,357.542493,-357.542493,360,2.45750709,0.0428834987,0.0403351114,0.0475426797,0,0,0,-100,-100,-2.8,-12.3909642,0,0,0,-0,-0.289420842,-0.141411023,-0.114298839,0.0163624363,0.00428286771,0.00244619803,-0.00571049029,-0.00321049029,0.00565668831,0.00282834416,-0.0130400929,-0.00364079395,0,0,51975.4,94.5006,1.29953,13.3197,198.524,0.303596,18.1637,231.772,2500.04,65,65,0.00786133954929316321,-0.000256752468047678696,20945536.0840317346,-0.101950702864987031
23.8,-0.09946787913689627,0.08294834293131265,-0.151201152059789,0.06612369506859321,0.00885223227839616,-0.04722785826170782,-0.0953805541012131,0.08312421532647628,-0.1503531270555624,7.240575388,1999038.61,106.699833127,1526.77395705,105.9984367392952,0.2176715798712827,12.21222409411803,-1.103326278957607,-0.008821328050732796,0.2480138223859853,-0.4246331807274402,-0.2202503022281108,-1.053641850300381,5.415684829933863,-0.03259200684385832,-31.26508500417009,105.9984367392957,0.2176715798713043,12.21222409411813,6.909465442367873,1523.061368970356,106.183998655152,9.544766260241813,-4.325535349068775,106.183998655152,106.1826742677085,-4.325492321031579,-9.55950788243981, 1337.930962, 2.857725524,-7.063917207, 2.857725524, 1379.179417, 7.371507843,-7.063917207, 7.371507843, 2338.252732,55.13760484,1774,40.97745208568207,-1.499436302142052,36.83934611048478,19890.608458892,23171.448353898,-0.4263643226388444,11.71129121838802,357.5009199448954,0.9945469305148128,-0.001475653141958265,0.1020782237639672,-0.02131341560056144,0.7753872964361089,0.01402711087291382,-0.6311244606834828,-0.01611508029901056,-0.775400982915905,-0.01457454104126517,0.6311120561880391,0.01544250564481888,6.5721481059035,0.1168855764034,0.0078908242271785,0.0079439535690413,-0.00025829049623348,20945505.37963412,36241.75379888011,2884.637422878005,20945536.73373124,-94.42288983315666,2884.637422878005,0.099396383605994,23171.448353898,-3280.8398950112,6.24256813,9.84848485,9.84848485,0.461850538,3.10887111,2883.42314,178.138315,3.10887111,-3.13369702,0,1,-0.523,0,0.00744146124,0.174,0.348,0,0.175747578,0.439368945,0.439397753,0,0,0.00153398437,-1,-0.41109016,0,357.527254,-357.527254,360,2.47274604,0.0431494184,0.040465902,0.0479073633,0,0,0,-100,-100,-2.8,-12.3595079,0,0,0,-0,-0.29080108,-0.142085408,-0.114972905,0.016673473,0.00436428155,0.00244619803,-0.00581904207,-0.00331904207,0.0057652401,0.00288262005,-0.0130264297,-0.00363697916,0,0,51964.8,94.4815,1.29953,13.3191,198.522,0.30121,18.2091,231.708,2499.56,65,65,0.00789039990376178002,-0.00025793267581877442,20945537.0415498577,-0.0953805541012130997
